Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
792	-269.7046	-316.2302	46.5256	0.0208442	0.00984788	0.0306069	0.00528714	0.0305658	0.00726484	0.00128951	0.00203783	0.0178613	0.00414679	0.00628985	0.0114141	0.00505082	0.0429409	0.00468716	0.0300893	0.00672786	0.0180315	0.046356	0.00399359	0.00791288	0.0112941	0.0175323	0.00664853	0.0198874	0.0251054	0.0672243	0.00168809	0.00669322	0.0189101	0.0723436	0.015504	0.0371725	0.00530327	0.0116463	0.00195323	0.0530061	0.3871759	1.612824	1.29541	0.7045898	0.504174	0.716057	0.901045	1.10982	1.39654	1.98344	0.4951819	0.5439125	0.2400608	0.0304225	0.0143731	0.0446713	0.00771667	0.0446113	0.0106031	0.00188207	0.00297424	0.0260689	0.0060523	0.00918014	0.016659	0.00737175	0.0626729	0.00684098	0.0439159	0.00981942	0.0263173	0.0676573	0.00582871	0.011549	0.0164839	0.0255887	0.00970364	0.0290259	0.0366418	0.098115	0.0024638	0.00976887	0.0275997	0.105587	0.0226283	0.0542538	0.00774021	0.016998	0.00285076	0.0773633	0.379326	0.620674	0.3793261	0.6851586
828	-272.0866	-317.4925	45.40591	0.000708858	0.0426656	0.0450267	0.000735697	0.0179259	0.0292447	0.00208432	0.036188	0.0151035	0.00825662	0.00250035	0.0171667	0.0209582	0.0358587	0.0173398	0.0383767	0.00936429	0.0208838	0.0137972	0.00301561	0.0372789	0.00489746	0.034974	0.00163899	0.0313619	0.00296522	0.034764	0.021754	0.0157179	0.0110648	0.0173336	0.0131646	0.0279794	0.0194907	0.0153576	0.0114695	0.00130866	0.2293121	1.770688	0.6183059	1.381694	0.487385	0.704327	0.896414	1.11556	1.41979	2.05177	0.5196705	2.234645	0.1295046	0.00104286	0.0627691	0.0662428	0.00108235	0.0263724	0.0430245	0.00306643	0.0532394	0.0222201	0.012147	0.00367849	0.0252554	0.0308335	0.052755	0.0255101	0.0564594	0.0137766	0.0307239	0.0202983	0.00443653	0.0548443	0.00720508	0.0514534	0.00241126	0.0461392	0.00436239	0.0511444	0.0320042	0.0231239	0.0162784	0.025501	0.0193676	0.0411629	0.0286746	0.0225939	0.0168738	0.00192529	0.823915	0.176085	0.8239145	0.6797225
864	-278.1293	-320.5254	42.39612	0.0115171	0.00666328	0.0483379	0.000415767	0.0375419	0.0137467	0.000788333	0.00393968	0.00714908	0.0127355	0.0156469	0.0120399	0.023211	0.0408872	0.00391892	0.0146863	0.0159635	0.00734307	0.0210569	0.0209863	0.0663036	0.00181449	0.00189605	0.00796834	0.00948395	0.0149414	0.0126859	0.00401332	0.000388204	0.000794675	0.0180624	0.0210557	0.0447527	0.032903	0.0440501	0.0128967	0.00827384	0.1814447	1.818555	0.1088708	1.891129	0.386669	0.629136	0.86539	1.15555	1.58948	2.58619	0.6870505	17.3704	0.09977411	0.0185502	0.0107323	0.0778565	0.000669663	0.0604676	0.0221415	0.00126974	0.00634552	0.0115148	0.0205127	0.025202	0.0193923	0.0373852	0.0658558	0.00631208	0.0236549	0.0257119	0.0118273	0.0339157	0.0338021	0.106793	0.00292254	0.00305391	0.0128344	0.0152755	0.0240657	0.0204328	0.00646413	0.000625268	0.00127996	0.0290925	0.0339138	0.0720819	0.0529959	0.0709501	0.0207723	0.0133264	0.96817	0.0318304	0.9681696	0.6208597
900	-268.5562	-312.7148	44.15858	0.00337092	0.00351814	0.00839625	1.50746e-05	0.0179793	0.00298036	0.00204446	0.00185263	0.00266605	0.000833917	0.0131061	0.0113122	0.000659011	0.00817656	0.00386391	0.012434	0.00148658	0.00584045	0.00886931	0.00810857	0.0119042	0.000179791	0.00672364	0.00657989	0.000712972	0.00796332	0.00647166	0.00808736	0.000555736	0.00607458	0.00425868	0.00252152	0.00394968	0.00581919	0.00386581	0.00159954	0.00158556	0.4339788	1.566021	0.7504787	1.249521	0.146203	0.391514	0.746354	1.33985	2.55418	6.83978	1.390285	1.664966	0.2771219	0.0171664	0.0179161	0.0427579	7.67676e-05	0.0915595	0.0151775	0.0104114	0.00943452	0.0135769	0.00424673	0.066743	0.0576076	0.00335602	0.0416392	0.019677	0.0633204	0.00757042	0.0297425	0.045167	0.041293	0.0606222	0.000915588	0.0342402	0.0335081	0.00363081	0.0405533	0.032957	0.0411849	0.00283009	0.0309348	0.0216873	0.0128408	0.0201138	0.0296343	0.0196867	0.00814566	0.00807446	0.710362	0.289638	0.7103625	0.1963669
936	-268.2005	-313.3886	45.18808	0.010408	0.00975659	0.0279806	0.00192354	0.0815227	0.00114868	0.00064925	0.0136975	0.0119574	0.00335273	0.0183445	0.0234468	0.011653	0.0348485	0.0275184	0.0235613	0.000493829	0.0106366	0.0259968	0.0139075	0.0527297	0.00376887	0.0587327	0.00167966	0.00320748	0.017119	0.00653316	0.0157529	0.000342257	0.0404621	0.0246476	0.0212906	0.0282425	0.0165006	0.00582388	0.0174934	0.0282719	0.264301	1.735699	0.763303	1.236697	0.244079	0.502686	0.806882	1.23934	1.98931	4.09703	1.019717	1.620192	0.1522735	0.0149668	0.0140301	0.0402366	0.00276608	0.117231	0.00165182	0.000933632	0.0196973	0.0171949	0.00482127	0.0263797	0.0337168	0.0167572	0.0501127	0.0395719	0.0338816	0.000710134	0.0152955	0.0373839	0.0199993	0.0758262	0.0054197	0.0844586	0.00241538	0.0046124	0.0246174	0.00939478	0.022653	0.000492171	0.0581852	0.0354436	0.0306163	0.0406131	0.0237281	0.00837483	0.0251558	0.0406554	0.505745	0.494255	0.5057448	0.6954029
972	-278.6275	-322.8203	44.19284	0.0429394	0.00172192	0.0349376	0.00444335	0.128571	0.00911682	0.00257666	0.0344544	0.00913699	0.0185726	0.0496729	0.00910277	0.0401945	0.0142938	0.0275777	0.0661724	0.00220724	0.0125231	0.07841	0.0464344	0.0761294	0.0365205	0.0275048	0.0252887	0.0182173	0.0678103	0.0651088	0.00315875	0.0110171	0.00136351	0.0140036	0.0558432	0.0611442	0.0157715	0.0720626	0.00361752	0.0344365	0.429056	1.570944	0.5173703	1.48263	0.505187	0.716758	0.90132	1.10948	1.39517	1.97947	0.4937309	2.865703	0.2731198	0.035137	0.00140903	0.0285891	0.00363596	0.105209	0.00746022	0.00210846	0.0281938	0.00747673	0.0151978	0.0406469	0.00744872	0.0328909	0.0116965	0.0225666	0.0541483	0.00180617	0.0102476	0.0641623	0.0379969	0.0622961	0.0298844	0.022507	0.0206935	0.014907	0.0554886	0.053278	0.00258478	0.00901518	0.00111575	0.011459	0.045696	0.0500338	0.0129057	0.0589682	0.00296019	0.0281791	0.543562	0.456438	0.5435619	1.222058
1008	-270.8579	-315.0914	44.23349	0.00812954	0.00388028	0.0235622	0.00044708	0.0225688	0.000262823	0.00283051	0.000749334	0.000281871	0.00307129	0.000327411	0.00959028	0.000670071	0.0114677	0.00304188	0.0135928	0.000929653	0.00498095	0.0230902	0.00486497	0.0232524	0.00346635	0.00105474	0.00152161	0.00171785	0.0143727	0.00498174	0.00136052	0.00160335	0.00103766	0.009749	0.0110428	0.0188693	0.0122289	0.00682085	0.00154094	0.00535881	0.2250502	1.77495	0.4742061	1.525794	0.211514	0.468777	0.789492	1.26664	2.13321	4.72782	1.123261	3.217576	0.1267924	0.0314709	0.0150213	0.0912136	0.00173073	0.0873678	0.00101744	0.0109574	0.00290081	0.00109117	0.0118895	0.00126747	0.0371257	0.00259397	0.0443935	0.0117757	0.0526202	0.00359885	0.0192821	0.0893864	0.0188332	0.0900143	0.0134189	0.00408308	0.00589041	0.00665009	0.0556393	0.0192852	0.00526682	0.00620686	0.00401696	0.0377401	0.0427486	0.0730466	0.0473402	0.0264047	0.00596527	0.0207449	0.6467	0.3533	0.6466999	0.2583193
1044	-270.959	-315.3843	44.42536	0.00890701	0.0108429	0.0444296	0.0138004	0.133354	0.0209927	0.0144057	0.000426606	0.0461044	0.0162331	0.00168051	0.0167826	0.000641971	0.0321911	0.0665646	0.0583082	0.0245188	0.0177499	0.0488699	0.0193921	0.120865	0.0125525	0.00551711	0.0180299	0.0334048	0.0290629	0.0189221	0.0155856	0.00824823	0.0029045	0.10435	0.0387941	0.0707688	0.0352532	0.0293514	0.00817466	0.0118309	0.3282254	1.671775	0.3854323	1.614568	0.939395	0.969969	0.990532	1.00956	1.03096	1.06452	0.04520601	4.188979	0.1963335	0.0076797	0.0093488	0.0383076	0.0118988	0.114979	0.0181001	0.0124208	0.000367824	0.0397516	0.0139963	0.00144895	0.0144701	0.000553513	0.0277554	0.0573926	0.0502739	0.0211403	0.0153041	0.042136	0.01672	0.104211	0.0108229	0.0047569	0.0155456	0.0288019	0.0250583	0.0163148	0.0134381	0.0071117	0.00250428	0.0899714	0.0334487	0.0610175	0.0303956	0.025307	0.00704826	0.0102007	0.881694	0.118306	0.8816943	1.159812
1080	-275.0403	-319.5649	44.5246	0.00509261	0.0289593	0.0110043	0.00508062	0.0283396	0.0107224	0.00955247	0.00203399	0.00591802	0.00193044	0.00216295	0.00275316	0.0228466	0.0300522	0.0178	0.022363	0.000694961	0.0350995	0.0544814	0.006318	0.124884	0.00409057	0.0273195	0.000558956	0.00575332	0.00178396	0.0118506	0.0101679	0.0298263	0.0332942	0.0141019	0.00791308	0.0712631	0.0180868	0.0475278	0.0206657	0.00873525	0.1029803	1.89702	0.260515	1.739485	0.726561	0.85574	0.952559	1.0498	1.16858	1.37635	0.2309722	6.677102	0.05428529	0.00687235	0.0390799	0.01485	0.00685617	0.0382437	0.0144696	0.0128908	0.00274482	0.00798622	0.00260509	0.00291885	0.00371532	0.030831	0.0405548	0.0240207	0.0301784	0.000937834	0.047366	0.0735214	0.00852599	0.168528	0.00552013	0.036867	0.000754298	0.00776397	0.00240741	0.0159921	0.0137214	0.0402498	0.0449298	0.0190302	0.0106785	0.0961679	0.0244077	0.0641376	0.0278879	0.011788	0.837369	0.162631	0.8373687	0.7410282
1116	-278.7205	-321.4793	42.75885	0.00934296	0.00900759	0.0316952	0.00251369	0.0410513	0.00650822	0.00264455	0.0141352	0.0362977	0.00871261	0.00278702	0.02098	0.0300736	0.0389853	0.0231935	0.0486133	0.00322586	0.00714793	0.0265034	0.0345295	0.0909059	0.0137504	0.00130144	0.0283688	0.00500738	0.0295434	0.0322902	0.00450706	0.0217468	0.0640622	0.041914	0.0180294	0.000229546	0.0100164	0.0099548	0.0121043	0.0437373	0.06684065	1.933159	0.1168696	1.88313	0.414509	0.650834	0.874593	1.14339	1.53649	2.41249	0.6367776	16.11309	0.03457586	0.0113191	0.0109128	0.038399	0.00304536	0.049734	0.00788475	0.0032039	0.0171249	0.043975	0.0105554	0.0033765	0.0254174	0.0364343	0.047231	0.0280991	0.0588954	0.00390815	0.00865978	0.0321091	0.0418327	0.110133	0.0166588	0.00157671	0.0343691	0.00606648	0.0357921	0.0391199	0.00546034	0.0263464	0.0776119	0.0507791	0.0218428	0.000278097	0.0121349	0.0120603	0.0146644	0.0529881	0.908593	0.091407	0.908593	0.8254178
1152	-273.5683	-318.603	45.03468	0.00397552	0.00379193	0.033634	0.0130698	0.0797033	0.0032144	0.00912244	0.0116014	0.060185	0.00146148	0.0195518	0.0222609	0.0185267	0.02825	0.0289443	0.0332167	0.0137119	0.0258136	0.0145687	0.0105573	0.0497667	0.0455676	0.00677443	0.0167082	0.0239392	0.0281064	0.038131	0.00225617	0.0105911	0.0171088	0.0160713	0.0123612	0.000145902	0.0275104	0.00451369	0.00274559	0.0389922	0.2184026	1.781597	0.537584	1.462416	0.426652	0.660064	0.878444	1.13838	1.515	2.34383	0.6158997	2.720349	0.1225881	0.00512011	0.00488367	0.0433176	0.0168327	0.102651	0.00413986	0.0117489	0.0149416	0.077513	0.00188226	0.025181	0.0286701	0.0238607	0.0363835	0.0372776	0.0427802	0.0176597	0.0332457	0.0187632	0.0135969	0.0640951	0.058687	0.00872486	0.0215186	0.0308316	0.0361985	0.0491094	0.00290575	0.0136404	0.0220346	0.0206984	0.0159201	0.000187909	0.0354309	0.00581323	0.00353607	0.0502185	0.73134	0.26866	0.7313403	0.7764511
1188	-270.9599	-316.3787	45.41879	0.0264997	0.00972595	0.0514921	0.0170751	0.0651114	0.0157707	0.0179031	0.0554024	0.0210781	0.00601906	0.0219716	0.0619488	0.00443149	0.0486799	0.0291511	0.0197458	0.00258237	0.0164405	0.0284817	0.0576541	0.0671967	0.0128397	0.0132493	0.0302904	0.0335714	0.00167866	0.0726832	0.0409744	0.0242326	0.02353	0.0228667	0.00498826	0.00275769	0.0083676	0.00666486	0.0240628	0.00512274	0.1600967	1.839903	0.5549798	1.44502	0.690447	0.834725	0.945199	1.05798	1.198	1.44834	0.2678358	2.603735	0.08701366	0.0272563	0.0100036	0.0529622	0.0175626	0.0669704	0.016221	0.0184143	0.0569842	0.0216799	0.00619091	0.0225989	0.0637174	0.00455801	0.0500697	0.0299833	0.0203096	0.00265609	0.0169099	0.0292949	0.0593002	0.0691151	0.0132063	0.0136276	0.0311552	0.0345299	0.00172659	0.0747583	0.0421443	0.0249245	0.0242018	0.0235196	0.00513068	0.00283642	0.0086065	0.00685515	0.0247498	0.005269	0.782674	0.217326	0.7826742	0.9722421
1224	-279.651	-324.4714	44.82042	0.00327369	0.00154923	0.0474857	0.00680587	0.014419	0.0113172	0.00374836	0.0124819	0.0130964	0.000831354	0.00598896	0.0466451	0.0011354	0.0120531	0.0184355	0.0576691	0.00409977	0.00854138	0.00375541	0.0166288	0.063329	0.017567	0.0281323	0.00564186	0.036089	0.000384701	0.0318988	0.0096912	0.015682	0.0411689	0.0181157	0.0134646	0.00879254	0.011988	0.00207142	0.0248884	0.050558	0.08689069	1.913109	0.4809968	1.519003	0.23237	0.490777	0.800869	1.24864	2.03759	4.30349	1.055266	3.158031	0.04541857	0.0048903	0.00231427	0.070935	0.0101667	0.0215393	0.0169059	0.00559937	0.0186458	0.0195637	0.00124189	0.00894642	0.0696794	0.00169609	0.0180052	0.0275393	0.0861472	0.00612432	0.0127593	0.00560991	0.0248405	0.094602	0.026242	0.0420246	0.00842792	0.0539105	0.000574674	0.0476511	0.0144769	0.0234261	0.0614989	0.0270616	0.0201138	0.0131345	0.0179079	0.00309432	0.0371788	0.0755245	0.778651	0.221349	0.7786508	0.6694248
1260	-278.6541	-324.6366	45.98249	0.00571917	0.000546299	0.0259969	0.0100953	0.0303544	0.011307	0.000166475	0.00498993	0.0050608	0.00255063	0.00649962	0.0080044	0.00470187	0.00682218	0.0216953	0.00353131	0.000695462	0.00924683	0.0284042	0.00554629	0.0338835	0.0368993	0.00536717	0.0119905	0.00873653	0.0183718	0.00297344	0.000212868	0.0134941	0.0264863	0.00740426	0.0106146	0.00645649	0.00852883	0.0254541	0.00777147	0.000995514	0.3617142	1.638286	1.052742	0.9472585	0.394365	0.635212	0.867989	1.15209	1.57428	2.53572	0.6727999	0.8998016	0.2207882	0.0136961	0.00130827	0.0622569	0.0241759	0.072692	0.0270777	0.000398671	0.0119498	0.0121195	0.00610819	0.0155652	0.0191688	0.0112599	0.0163376	0.0519553	0.00845671	0.00166548	0.0221441	0.0680217	0.0132821	0.0811435	0.0883657	0.0128532	0.0287146	0.0209221	0.0439963	0.00712074	0.000509772	0.0323155	0.0634289	0.0177316	0.0254197	0.0154619	0.0204246	0.060957	0.018611	0.00238404	0.41313	0.58687	0.4131305	0.4175752
1296	-269.0969	-314.207	45.11007	0.0106775	0.0005672	0.0501425	0.00596615	0.0881633	0.00365458	0.0278098	0.0171315	0.0148811	0.00389087	0.0173262	0.019671	0.0140866	0.0613958	0.0217116	0.0604812	0.00144467	0.0329744	0.0415433	0.0411762	0.00295235	0.0307957	0.0197884	0.0334349	0.0079643	0.0260136	0.00488645	0.0191644	0.02306	0.0310151	0.0254993	0.0510739	0.00299457	0.0901477	0.0022927	0.0258751	0.127791	0.514527	1.485473	0.6867257	1.313274	0.89298	0.946293	0.982925	1.01737	1.05676	1.11985	0.08184457	1.912371	0.3463725	0.0100783	0.000535375	0.047329	0.00563139	0.0832164	0.00344952	0.0262494	0.0161702	0.0140461	0.00367255	0.0163541	0.0185673	0.0132962	0.0579509	0.0204933	0.0570876	0.00136361	0.0311242	0.0392124	0.0388658	0.00278669	0.0290678	0.0186781	0.0315589	0.00751742	0.024554	0.00461227	0.0180891	0.0217661	0.0292748	0.0240685	0.0482081	0.00282655	0.0850896	0.00216406	0.0244233	0.120621	0.500951	0.499049	0.5009515	1.059445
1332	-270.8351	-315.7403	44.90518	0.0237412	0.000154187	0.00269525	0.000431515	0.0671624	0.0169479	0.0300833	0.00546971	0.0429144	0.000356662	0.0189943	0.0497064	0.0190809	0.0889641	0.0177368	0.050819	0.000713056	0.013284	0.0371936	0.0245355	0.189683	0.0202136	0.030032	0.0493891	0.0222286	0.0663433	3.44674e-05	0.0204531	0.0584374	0.0515666	0.00735557	0.01131	0.0218776	0.0623087	0.0276993	0.0333784	0.0123109	0.366216	1.633784	0.6129469	1.387053	0.725184	0.854949	0.952284	1.05011	1.16966	1.37896	0.2323436	2.262926	0.224152	0.0198571	0.000128962	0.0022543	0.000360918	0.0561743	0.0141752	0.0251615	0.00457484	0.0358934	0.000298311	0.0158868	0.0415742	0.0159592	0.0744092	0.014835	0.0425048	0.000596397	0.0111107	0.0311086	0.0205213	0.15865	0.0169066	0.0251186	0.0413089	0.0185919	0.0554893	2.88284e-05	0.0171069	0.0488768	0.0431301	0.00615217	0.00945961	0.0182983	0.0521147	0.0231676	0.0279175	0.0102968	0.759944	0.240056	0.759944	1.195606
1368	-276.8079	-321.7167	44.90873	0.0256995	0.00313152	0.00558817	0.000169743	0.0232892	0.00760551	0.00849302	0.00745604	0.00491864	0.00190637	0.0046752	0.0153436	0.0195509	0.0490038	0.00810758	0.0129111	0.00185055	0.0200504	0.0308308	0.0236061	0.0481528	0.0231814	0.0398841	0.00433502	0.019791	0.034105	0.00150227	0.00141595	0.0180937	0.00684206	0.00162605	0.000302939	0.00455285	0.0279752	0.0119355	0.0185231	0.00399313	0.1165694	1.883431	0.5308358	1.469164	0.219528	0.477356	0.793971	1.25949	2.09487	4.55523	1.096373	2.767643	0.06189206	0.0475564	0.00579482	0.0103408	0.000314105	0.0430963	0.0140739	0.0157162	0.0137973	0.00910185	0.0035277	0.00865137	0.0283931	0.0361785	0.0906806	0.0150029	0.0238918	0.00342441	0.0371029	0.0570518	0.0436826	0.0891059	0.0428968	0.0738048	0.00802188	0.0366229	0.0631107	0.00277991	0.0026202	0.0334821	0.0126611	0.00300897	0.000560582	0.00842495	0.0517675	0.0220865	0.0342766	0.00738921	0.656436	0.343564	0.6564365	0.5403999
1404	-268.9176	-315.5845	46.66691	0.0220733	0.00648806	0.0838338	0.0140017	0.0528915	0.0256848	0.0152456	0.00330678	0.0198838	0.00832832	0.00445902	0.0106285	0.0143	0.0542614	0.0422824	0.0174129	0.000980541	0.0414469	0.0559421	0.0172968	0.0577985	0.06617	0.02944	0.0324903	0.0397738	0.0220844	5.27487e-05	0.000751157	0.0195357	0.027049	0.00563611	0.00099474	0.00549736	0.033526	0.00877362	0.0148951	0.00992647	0.3178895	1.68211	1.158964	0.8410363	0.868524	0.933563	0.978781	1.02168	1.07116	1.15138	0.1019239	0.7256796	0.1889825	0.0249375	0.00732996	0.0947122	0.0158185	0.0597548	0.0290177	0.0172238	0.00373587	0.022464	0.00940901	0.00503763	0.0120076	0.0161555	0.0613024	0.047769	0.0196725	0.00110778	0.0468251	0.0632012	0.0195413	0.0652984	0.0747562	0.0332602	0.0367063	0.0449349	0.0249501	5.95935e-05	0.000848627	0.0220707	0.0305589	0.00636746	0.00112382	0.0062107	0.0378763	0.0099121	0.0168279	0.0112145	0.426274	0.573726	0.4262735	0.885143
1440	-275.0244	-318.613	43.58857	0.00190822	0.000388927	0.0142024	0.000292822	0.0189984	0.00573638	4.78093e-05	0.00208275	0.000921332	0.00561977	0.00604414	0.00526847	0.000109348	0.00448176	0.0171882	0.00800985	0.00118676	0.0100839	0.0118251	0.000184137	0.00139426	0.0207949	0.0114348	0.0048397	0.0158674	0.00251549	0.00191749	0.00472482	0.00398551	0.0158427	0.00556302	0.00109189	0.00526336	0.00237052	3.52301e-06	0.00451444	0.0102742	0.3750092	1.624991	0.4790597	1.52094	0.147429	0.393111	0.747302	1.33815	2.54381	6.78293	1.384249	3.174845	0.2307762	0.00840703	0.0017135	0.0625717	0.00129008	0.0837014	0.0252728	0.000210634	0.00917599	0.00405911	0.024759	0.0266287	0.0232113	0.000481753	0.0197453	0.0757259	0.035289	0.00522853	0.0444269	0.0520979	0.000811254	0.00614271	0.0916162	0.0503785	0.0213223	0.069907	0.0110825	0.00844788	0.0208162	0.017559	0.069798	0.024509	0.00481054	0.0231888	0.0104438	1.55213e-05	0.0198893	0.0452651	0.839877	0.160123	0.8398769	0.2269786
1476	-272.6873	-317.4648	44.77757	0.00837988	0.00271628	0.0319287	0.00316738	0.0570805	0.0148106	0.000992295	0.0145233	0.0218397	0.0159655	0.00307337	0.00322961	0.000317196	0.0342376	0.00368653	0.0235473	0.00265304	0.0065989	0.0346527	0.0106222	0.0514957	0.0131869	0.00316164	0.0147943	0.0182665	0.0192467	0.000761405	0.0045623	0.0111533	0.0141012	0.0030395	6.35402e-05	0.00990171	0.0250101	0.0192448	0.0086199	0.00697707	0.3683949	1.631605	0.6093475	1.390652	0.302738	0.55836	0.833762	1.19938	1.79096	3.30319	0.8639872	2.282199	0.2257868	0.0161896	0.00524775	0.0616849	0.00611925	0.110277	0.0286135	0.00191707	0.0280584	0.0421934	0.0308448	0.00593763	0.00623948	0.000612809	0.0661457	0.00712222	0.0454924	0.00512556	0.0127488	0.0669477	0.0205217	0.0994876	0.0254765	0.00610815	0.028582	0.0352902	0.0371838	0.001471	0.00881419	0.0215477	0.027243	0.00587219	0.000122757	0.0191297	0.0483185	0.0371802	0.0166533	0.0134794	0.73192	0.26808	0.7319203	0.5176092
1512	-269.4088	-314.6799	45.27118	0.0272722	0.00314488	0.0134215	0.00622697	0.0655211	0.0291977	0.0093477	0.00663783	0.032493	0.00398352	0.0158106	0.00559058	0.0004407	0.0301889	0.0189739	0.0122709	0.0028687	0.0306656	0.042168	0.00112151	0.00138763	0.0850822	0.0233843	0.0445429	0.0467887	0.00526278	0.0480095	0.0302947	0.0363116	0.0226576	0.0341983	0.00176136	0.0222948	0.0436199	0.00873653	0.0175291	0.0141224	0.2711462	1.728854	0.7021557	1.297844	0.396955	0.637243	0.868854	1.15094	1.56926	2.51917	0.6680661	1.848371	0.1568358	0.0323387	0.00372912	0.0159149	0.00738379	0.0776932	0.0346219	0.0110843	0.00787097	0.0385294	0.00472355	0.0187478	0.00662917	0.000522572	0.0357972	0.0224988	0.0145506	0.00340164	0.0363625	0.0500018	0.00132986	0.00164542	0.100888	0.0277285	0.0528179	0.0554809	0.00624047	0.0569285	0.0359228	0.0430574	0.0268668	0.0405515	0.00208857	0.0264366	0.0517233	0.0103596	0.0207856	0.016746	0.587837	0.412163	0.5878373	0.8433302
1548	-269.989	-315.5603	45.57131	0.0106214	0.0182093	0.0441894	0.00111745	0.059688	0.0160811	0.0088517	0.0321153	0.0157237	0.00916833	0.0162699	0.0535255	0.00539262	0.037853	0.0264304	0.0782619	0.00609169	0.0181425	0.0379809	0.0691813	0.00372215	0.113601	0.0411048	0.0406931	0.014462	0.00624617	0.0166616	0.0195893	0.039015	0.0535631	0.0186739	0.000334503	0.0224203	0.0183744	0.0122581	0.0256962	0.0223946	0.2476735	1.752326	0.6661239	1.333876	0.810333	0.902516	0.968507	1.03252	1.10801	1.23406	0.1520682	2.002444	0.1413398	0.0102751	0.0176155	0.0427486	0.00108101	0.0577418	0.0155567	0.00856307	0.0310681	0.015211	0.00886938	0.0157394	0.0517802	0.00521679	0.0366188	0.0255686	0.07571	0.00589306	0.0175509	0.0367425	0.0669255	0.00360079	0.109897	0.0397645	0.0393662	0.0139904	0.00604251	0.0161183	0.0189506	0.0377429	0.0518165	0.018065	0.000323596	0.0216893	0.0177752	0.0118584	0.0248583	0.0216644	0.777266	0.222734	0.7772659	1.033706
1584	-273.5058	-317.8742	44.36842	0.00266911	0.00998307	0.017016	0.00197904	0.111035	0.0185316	0.0068807	0.00941083	0.0293471	0.000707801	0.0150318	0.049372	0.0306154	0.0150202	0.0474736	0.0484124	0.0120292	0.0383068	0.0403472	0.0661774	0.011637	0.0822682	0.0344394	0.00292113	0.00715312	0.037235	0.0328555	0.0663334	0.0318988	0.0302402	0.0246092	0.00219532	0.0210106	0.0203369	0.0550215	0.0419783	0.0531372	0.5643939	1.435606	0.5454124	1.454588	0.701529	0.841232	0.947491	1.05542	1.18873	1.42546	0.2563233	2.66695	0.3931398	0.00237124	0.00886897	0.0151171	0.00175818	0.0986438	0.0164635	0.00611283	0.0083606	0.026072	0.000628812	0.0133543	0.0438622	0.0271988	0.0133439	0.0421756	0.0430096	0.0106868	0.0340318	0.0358445	0.0587921	0.0103383	0.0730872	0.0305961	0.00259514	0.00635485	0.0330796	0.0291889	0.0589307	0.0283389	0.0268655	0.0218628	0.00195033	0.0186658	0.0180674	0.0488812	0.0372936	0.0472072	0.755535	0.244465	0.7555355	1.125617
